sample_id,participant,phase,sample_date,pm_conc_ug_m3,bc_conc_ug_m3,country
2912,m,followup2,7/19/19 11:37,6.950075292,0.81,ghana
2913,m,followup2,7/19/19 11:37,6.950075292,0.81,ghana
2914,m,followup2,7/15/19 12:21,21.16774201,0.81,ghana
2915,m,baseline,7/17/19 08:46,180.7019576,6.38,ghana
2916,m,followup2,7/17/19 10:55,165.9199945,6.64,ghana
2917,o,followup2,7/17/19 10:37,8.108421175,0.54,ghana
2918,o,followup2,7/17/19 10:37,8.108421175,0.54,ghana
2919,m,followup1,7/17/19 11:12,133.3852834,7.29,ghana
2920,m,followup1,7/17/19 11:12,133.3852834,7.29,ghana
2921,m,baseline,7/17/19 11:40,76.82293933,5.37,ghana
2922,m,followup1,7/17/19 12:43,29.38410907,1.76,ghana
2923,m,followup1,7/17/19 08:47,31.17143404,2.4,ghana
2924,m,followup1,7/19/19 08:28,29.54963985,2.42,ghana
2925,m,followup1,7/19/19 08:28,29.54963985,2.42,ghana
2926,o,followup1,7/17/19 09:27,55.97376074,3.77,ghana
2927,m,followup1,7/16/19 22:32,7.008479287,0.76,ghana
2928,m,followup1,7/16/19 22:32,7.008479287,0.76,ghana
2929,m,followup2,7/17/19 09:08,232.8119316,5.7,ghana
2930,m,followup2,7/17/19 09:08,232.8119316,5.7,ghana
2931,m,followup2,7/19/19 09:30,27.70794137,1.95,ghana
2932,m,followup2,7/19/19 09:30,27.70794137,1.95,ghana
2933,o,baseline,7/18/19 08:18,127.7501192,4.83,ghana
2934,m,baseline,7/18/19 08:18,287.0167612,4.8,ghana
2935,m,baseline,7/18/19 08:18,287.0167612,4.8,ghana
2936,m,followup1,7/19/19 11:32,65.35230729,6.11,ghana
2937,m,baseline,7/19/19 09:45,58.8793754,7.53,ghana
2938,m,followup1,7/19/19 08:44,20.30090721,1.3,ghana
2939,m,baseline,7/19/19 09:41,177.0415049,5.57,ghana
2940,m,followup2,7/19/19 09:29,38.16181109,2.62,ghana
2941,m,followup1,7/18/19 20:59,23.20559363,3.31,ghana
2942,m,followup2,7/19/19 09:08,13.85397068,1.14,ghana
2943,m,followup2,7/19/19 09:08,13.85397068,1.14,ghana
2944,m,baseline,7/19/19 09:24,46.63716645,2.62,ghana
2945,m,baseline,7/19/19 09:24,46.63716645,2.62,ghana
2946,m,followup2,7/19/19 09:14,162.0118903,5.01,ghana
2947,m,followup2,7/19/19 09:14,162.0118903,5.01,ghana
2948,o,followup2,7/19/19 09:08,17.23159163,1.09,ghana
2949,m,followup1,7/20/19 17:18,40.67169706,3.18,ghana
2950,m,followup2,7/22/19 10:16,43.07416848,2.68,ghana
2951,m,baseline,7/20/19 17:19,69.62218551,4.47,ghana
2952,m,followup2,7/22/19 11:55,28.95864705,2.11,ghana
2953,m,followup1,7/22/19 11:56,202.8469689,7.69,ghana
2954,m,followup1,7/22/19 11:56,202.8469689,7.69,ghana
2955,m,followup1,7/22/19 07:37,44.91545257,3.7,ghana
2956,m,followup1,7/22/19 08:59,72.42095263,4.64,ghana
2957,m,followup2,7/24/19 11:57,58.8793754,4.29,ghana
2958,m,baseline,7/22/19 07:24,119.6324436,6.64,ghana
2959,m,baseline,7/22/19 07:24,119.6324436,6.64,ghana
2960,o,followup1,7/22/19 10:46,65.41247334,4.12,ghana
2961,m,followup1,7/22/19 10:46,90.39793877,6.08,ghana
2962,m,followup1,7/22/19 10:46,90.39793877,6.08,ghana
2963,m,followup2,7/22/19 11:47,16.68971768,1.53,ghana
2964,m,followup2,7/22/19 11:47,16.68971768,1.53,ghana
2965,m,followup2,7/22/19 11:11,27.53273528,1.45,ghana
2966,m,baseline,7/24/19 11:27,506.9466684,4.68,ghana
2967,m,followup1,7/24/19 10:19,16.35311834,1.05,ghana
2968,m,followup1,7/24/19 10:31,87.90145817,6.31,ghana
2969,m,followup1,7/24/19 11:33,111.0161777,6.99,ghana
2970,m,followup1,7/24/19 11:33,111.0161777,6.99,ghana
2971,m,followup2,7/24/19 12:33,392.5725123,15.15,ghana
2972,m,followup2,7/26/19 10:04,21.19828404,0.96,ghana
2973,m,followup1,7/24/19 10:01,21.13198569,1.16,ghana
2974,m,followup1,7/24/19 10:01,21.13198569,1.16,ghana
2975,m,baseline,7/26/19 10:34,30.3191204,2.04,ghana
2976,m,followup1,7/24/19 10:51,148.7641534,9.84,ghana
2977,m,followup1,7/24/19 09:06,58.04997774,5.04,ghana
2978,m,baseline,7/26/19 11:29,135.829307,7.54,ghana
2979,m,followup1,7/24/19 12:19,48.48889739,4.38,ghana
2980,m,followup2,7/26/19 11:44,152.8781367,8.1,ghana
2981,m,followup2,7/24/19 21:34,48.65052705,2.1,ghana
2982,m,baseline,7/26/19 12:03,157.4262021,8.35,ghana
2983,m,baseline,7/26/19 12:03,157.4262021,8.35,ghana
2984,m,followup1,7/26/19 12:49,7.004750972,0.81,ghana
2985,m,followup2,7/26/19 13:04,16.73845604,0.86,ghana
2986,m,followup2,7/26/19 13:04,16.73845604,0.86,ghana
2987,m,baseline,7/26/19 10:57,42.36454462,3.23,ghana
2988,m,baseline,7/26/19 10:57,42.36454462,3.23,ghana
2989,m,baseline,7/29/19 10:52,97.68981043,6.99,ghana
2990,m,followup2,7/29/19 09:53,38.41750162,1.9,ghana
2991,m,baseline,7/29/19 09:55,100.4280174,6.59,ghana
2992,m,followup1,7/26/19 09:01,69.61990433,5.98,ghana
2993,m,followup2,7/29/19 12:13,226.6829193,5,ghana
2994,m,baseline,7/29/19 09:11,38.92958154,3.08,ghana
2995,o,baseline,7/29/19 09:11,40.34040385,3.56,ghana
2996,m,followup1,7/29/19 09:25,34.92500147,2.36,ghana
2997,m,baseline,7/29/19 09:03,98.9502245,6.37,ghana
2998,m,baseline,7/29/19 09:03,98.9502245,6.37,ghana
2999,m,baseline,7/29/19 09:44,169.0558855,8.22,ghana
3000,m,followup1,7/29/19 09:10,76.5686261,5.12,ghana
3001,m,followup1,7/29/19 09:10,76.5686261,5.12,ghana
3002,m,followup2,7/27/19 11:47,75.51864494,3.9,ghana
3003,m,followup2,7/31/19 08:30,22.68924924,1.71,ghana
3004,m,followup2,8/7/19 12:26,84.58973218,5.13,ghana
3005,m,followup2,7/31/19 10:12,15.10885933,0.6,ghana
3006,m,followup2,7/31/19 11:25,29.05549871,2.13,ghana
3007,m,followup2,7/31/19 11:25,29.05549871,2.13,ghana
3008,o,followup1,7/31/19 10:24,30.83651154,2.42,ghana
3009,o,followup1,7/31/19 10:24,30.83651154,2.42,ghana
3010,m,followup2,7/31/19 11:36,39.85006413,2.84,ghana
3011,m,followup2,7/31/19 11:36,39.85006413,2.84,ghana
3012,m,followup1,7/31/19 10:24,9.12981976,0.69,ghana
3013,m,followup2,7/31/19 11:15,178.1768029,4.57,ghana
3014,m,followup2,7/31/19 11:15,178.1768029,4.57,ghana
3015,m,baseline,7/31/19 08:55,39.34406501,2.86,ghana
3016,m,baseline,7/31/19 08:24,62.09689265,3.78,ghana
3017,m,followup2,7/31/19 09:05,23.36159762,0.97,ghana
3018,m,baseline,7/31/19 09:33,182.5563734,7.65,ghana
3019,m,baseline,7/31/19 09:33,182.5563734,7.65,ghana
3020,m,followup2,7/31/19 11:51,23.66363562,0.76,ghana
3021,m,baseline,8/2/19 11:20,21.06083422,1.58,ghana
3022,m,baseline,8/2/19 11:20,21.06083422,1.58,ghana
3023,m,baseline,8/2/19 11:35,65.30272087,5.71,ghana
3024,m,baseline,8/2/19 11:35,65.30272087,5.71,ghana
3025,m,followup2,7/31/19 09:04,42.31298444,4.05,ghana
3026,m,followup2,7/31/19 09:04,42.31298444,4.05,ghana
3027,m,followup1,7/31/19 21:02,25.20752697,1.23,ghana
3028,m,followup1,8/2/19 08:54,18.87966124,1.26,ghana
3029,m,followup2,8/3/19 15:57,59.30098372,4.31,ghana
3030,o,followup2,8/3/19 15:57,108.5227703,4.71,ghana
3031,m,followup2,8/5/19 12:28,18.84766181,0.95,ghana
3032,m,followup1,8/5/19 10:23,65.71385293,4.16,ghana
3033,m,followup1,8/5/19 10:18,12.67841264,0.85,ghana
3034,m,followup1,8/5/19 11:21,17.28874451,1.05,ghana
3035,m,followup1,8/5/19 11:21,17.28874451,1.05,ghana
3036,o,followup1,8/5/19 10:45,65.91585552,7.26,ghana
3037,m,followup1,8/5/19 10:45,70.65909881,7.25,ghana
3038,m,followup1,8/5/19 10:45,70.65909881,7.25,ghana
3039,m,followup2,8/5/19 11:11,7.897812832,0.8,ghana
3040,m,followup1,8/5/19 10:45,79.23538607,8.42,ghana
3041,m,followup2,8/5/19 12:23,53.01881649,2.93,ghana
3042,m,followup1,8/5/19 12:10,47.65794152,3.67,ghana
3043,m,followup1,8/6/19 16:11,91.16885577,5.28,ghana
3044,m,followup2,8/6/19 16:11,10.96362998,2.38,ghana
3045,m,followup1,8/7/19 12:02,20.13760698,1.36,ghana
3046,m,followup1,8/7/19 12:02,20.13760698,1.36,ghana
3047,m,followup2,8/7/19 11:32,32.29910199,2.26,ghana
3048,m,followup2,8/7/19 10:54,64.63334093,2.72,ghana
3049,m,followup1,8/7/19 12:32,-2.316691764,0.31,ghana
3050,m,followup2,8/7/19 14:34,17.99439654,1.02,ghana
3051,m,followup1,8/7/19 11:59,12.84887869,0.87,ghana
3052,o,followup1,8/7/19 12:32,4.542532871,0.45,ghana
3053,o,followup1,8/7/19 12:32,4.542532871,0.45,ghana
3054,m,followup1,8/7/19 12:17,16.60049831,0.79,ghana
3055,m,followup1,8/7/19 12:17,16.60049831,0.79,ghana
3056,m,baseline,7/23/18 17:39,59.8549246,6.85,bangladesh
3057,m,baseline,7/23/18 17:39,59.8549246,6.85,bangladesh
3058,o,baseline,7/26/18 06:23,177.254902,5.31,bangladesh
3059,m,baseline,7/26/18 06:24,272.3965541,8.23,bangladesh
3060,m,baseline,7/26/18 06:24,272.3965541,8.23,bangladesh
3061,m,baseline,8/6/18 06:25,52.8759394,3.4,bangladesh
3062,m,baseline,8/13/18 06:22,56.17888902,6.33,bangladesh
3063,m,baseline,8/13/18 06:22,56.17888902,6.33,bangladesh
3064,m,baseline,8/10/18 16:47,78.90883382,2.98,bangladesh
3065,m,baseline,8/21/18 05:42,20.43082381,2.56,bangladesh
3066,m,baseline,8/21/18 05:42,20.43082381,2.56,bangladesh
3067,m,baseline,8/22/18 07:02,161.9479996,7.01,bangladesh
3068,m,baseline,8/22/18 06:13,73.39608264,4.69,bangladesh
3069,m,baseline,8/22/18 06:13,73.39608264,4.69,bangladesh
3070,m,baseline,8/27/18 05:29,23.38859698,2.66,bangladesh
3071,m,baseline,8/28/18 07:50,8.826042238,0.7,bangladesh
3072,m,baseline,8/28/18 07:50,8.826042238,0.7,bangladesh
3073,m,baseline,8/27/18 05:57,11.51022985,0.75,bangladesh
3074,m,baseline,8/27/18 06:11,54.68723477,3.84,bangladesh
3075,m,baseline,8/27/18 06:11,54.68723477,3.84,bangladesh
3076,m,baseline,8/27/18 05:02,225.4411358,10.26,bangladesh
3077,m,baseline,8/27/18 05:02,225.4411358,10.26,bangladesh
3078,o,baseline,8/27/18 05:55,22.4301356,1.96,bangladesh
3079,m,baseline,8/29/18 05:43,60.83578129,6.97,bangladesh
3080,m,baseline,8/27/18 06:46,195.0821304,13.14,bangladesh
3081,m,baseline,9/4/18 07:27,34.61899546,2.4,bangladesh
3082,m,followup1,9/17/18 05:41,21.79577555,0.61,bangladesh
3083,o,followup1,9/18/18 06:11,21.63325531,0.43,bangladesh
3084,o,baseline,9/17/18 07:36,63.11766641,1.86,bangladesh
3085,o,baseline,9/17/18 07:36,63.11766641,1.86,bangladesh
3086,o,followup1,9/20/18 06:36,80.19785877,0.28,bangladesh
3087,o,followup1,9/20/18 06:36,80.19785877,0.28,bangladesh
3088,m,followup1,9/20/18 06:35,17.23950962,0.23,bangladesh
3089,m,baseline,9/24/18 06:44,143.1564861,8.2,bangladesh
3090,m,baseline,9/24/18 08:08,38.83302332,1.68,bangladesh
3091,o,baseline,10/3/18 06:02,25.80056793,0.63,bangladesh
3092,o,baseline,10/3/18 06:02,25.80056793,0.63,bangladesh
3093,m,baseline,10/3/18 06:03,11.30518546,0.52,bangladesh
3094,m,followup1,10/9/18 06:09,12.62582365,0.1,bangladesh
3095,o,followup1,10/9/18 06:09,128.7942176,9.64,bangladesh
3096,m,followup1,10/9/18 07:33,18.23876316,1.46,bangladesh
3097,m,followup1,10/9/18 07:33,18.23876316,1.46,bangladesh
3098,m,followup1,10/11/18 06:50,23.55889926,1.02,bangladesh
3099,m,followup1,10/11/18 06:50,23.55889926,1.02,bangladesh
3100,m,followup1,10/11/18 07:57,26.53540986,0.59,bangladesh
3101,m,baseline,10/11/18 08:25,12.69988515,0.9,bangladesh
3102,m,baseline,10/11/18 08:25,12.69988515,0.9,bangladesh
3103,m,baseline,10/11/18 08:57,72.2295938,5.82,bangladesh
3104,m,baseline,10/11/18 08:57,72.2295938,5.82,bangladesh
3105,m,followup1,10/15/18 07:35,19.12613279,0.23,bangladesh
3106,m,followup1,10/15/18 07:35,19.12613279,0.23,bangladesh
3107,m,baseline,10/19/18 05:09,18.36629744,1.35,bangladesh
3108,m,baseline,10/19/18 05:09,18.36629744,1.35,bangladesh
3109,m,baseline,7/16/18 06:43,53.91146208,3.79,bangladesh
3110,m,baseline,7/30/18 07:42,141.8945216,9.73,bangladesh
3111,m,baseline,7/30/18 07:42,141.8945216,9.73,bangladesh
3112,m,baseline,8/13/18 09:15,6.435277489,0.44,bangladesh
3113,o,baseline,8/14/18 04:58,365.5842225,10.48,bangladesh
3114,o,baseline,8/14/18 04:58,365.5842225,10.48,bangladesh
3115,m,baseline,8/13/18 05:56,190.9600827,4.37,bangladesh
3116,m,baseline,8/13/18 05:56,190.9600827,4.37,bangladesh
3117,m,baseline,8/16/18 06:49,27.63405456,1.9,bangladesh
3118,m,baseline,8/21/18 06:55,14.04494382,0.63,bangladesh
3119,m,followup1,8/23/18 07:18,9.347421213,0.55,bangladesh
3120,m,followup1,8/23/18 07:18,9.347421213,0.55,bangladesh
3121,m,followup1,9/10/18 05:06,21.10742883,0.81,bangladesh
3122,m,baseline,9/10/18 06:26,74.36312118,6.4,bangladesh
3123,o,baseline,9/10/18 06:36,111.1264276,6.5,bangladesh
3124,m,baseline,9/10/18 07:19,339.169197,4.7,bangladesh
3125,m,baseline,9/10/18 07:06,55.24526469,2.92,bangladesh
3126,m,followup1,9/24/18 04:34,20.22078916,0.46,bangladesh
3127,m,baseline,9/25/18 05:00,28.25900318,0.45,bangladesh
3128,m,baseline,9/27/18 04:48,162.0633016,15.95,bangladesh
3129,m,baseline,10/3/18 05:50,192.0567922,10.01,bangladesh
3130,m,baseline,10/3/18 05:50,192.0567922,10.01,bangladesh
3131,m,followup1,10/4/18 08:10,20.75278528,0.3,bangladesh
3132,m,followup1,10/4/18 08:10,20.75278528,0.3,bangladesh
3133,m,baseline,10/9/18 05:48,269.568229,26.46,bangladesh
3134,m,baseline,10/10/18 07:09,263.2136013,20.69,bangladesh
3135,m,baseline,10/15/18 05:25,123.7063101,4.9,bangladesh
3136,m,followup1,10/15/18 07:22,20.05936042,0.5,bangladesh
3137,m,followup1,10/15/18 07:22,20.05936042,0.5,bangladesh
3138,m,baseline,10/15/18 08:19,74.63834588,6.81,bangladesh
3139,m,baseline,10/15/18 08:19,74.63834588,6.81,bangladesh
3140,o,baseline,10/15/18 08:18,94.09834483,6.48,bangladesh
3141,m,baseline,10/17/18 07:46,60.85296642,4.32,bangladesh
3142,m,baseline,10/17/18 07:46,60.85296642,4.32,bangladesh
3143,m,followup2,10/18/18 06:10,28.9246824,0.8,bangladesh
3144,m,followup1,10/18/18 07:44,12.89629473,0.11,bangladesh
3145,m,followup1,10/18/18 07:44,12.89629473,0.11,bangladesh
3146,m,followup2,10/23/18 05:40,43.23899371,0.8,bangladesh
3147,m,followup2,10/23/18 05:40,43.23899371,0.8,bangladesh
3148,m,baseline,10/24/18 05:38,51.36929658,3.73,bangladesh
3149,m,baseline,10/24/18 05:38,51.36929658,3.73,bangladesh
3150,m,baseline,10/25/18 05:06,63.5194973,9.13,bangladesh
3151,m,baseline,10/25/18 05:06,63.5194973,9.13,bangladesh
3152,m,baseline,11/8/18 07:33,38.32615751,1.02,bangladesh
3153,m,baseline,11/8/18 07:33,38.32615751,1.02,bangladesh
3154,o,baseline,11/8/18 07:36,112.4898326,6.7,bangladesh
3155,m,baseline,8/28/18 06:38,118.3158051,8.5,bangladesh
3156,m,baseline,8/28/18 06:38,118.3158051,8.5,bangladesh
3157,m,followup1,9/6/18 07:55,47.08650903,4.42,bangladesh
3158,m,baseline,9/17/18 06:50,49.18270035,3.56,bangladesh
3159,m,baseline,9/17/18 06:50,49.18270035,3.56,bangladesh
3160,m,followup1,9/18/18 09:04,7.419736995,0.65,bangladesh
3161,m,baseline,9/27/18 09:11,133.4234683,4.31,bangladesh
3162,m,baseline,9/27/18 06:49,24.02979695,2.2,bangladesh
3163,m,baseline,10/9/18 08:54,23.90261076,3.84,bangladesh
3164,m,baseline,10/9/18 08:54,23.90261076,3.84,bangladesh
3165,m,followup1,10/17/18 06:40,17.10295586,0.65,bangladesh
3166,m,followup1,10/17/18 06:40,17.10295586,0.65,bangladesh
3167,m,followup1,10/29/18 08:05,50.48884519,2.92,bangladesh
3168,m,followup1,11/14/18 10:46,29.18445955,0.72,bangladesh
3169,m,followup1,11/14/18 10:46,29.18445955,0.72,bangladesh
3170,m,followup2,11/14/18 07:38,45.74177919,2.61,bangladesh
3171,m,followup1,11/14/18 05:47,21.02085212,0.46,bangladesh
3172,m,followup1,11/14/18 10:24,90.41586366,5.99,bangladesh
3173,m,followup1,11/14/18 10:24,90.41586366,5.99,bangladesh
3174,m,followup2,12/11/18 06:52,13.18908678,0.55,bangladesh
3175,m,followup1,12/27/18 05:10,20.9725659,2.44,bangladesh
3176,m,followup2,12/11/18 08:32,29.09914395,2.39,bangladesh
3177,m,followup2,12/27/18 05:26,21.34085147,0.37,bangladesh
3178,m,followup2,12/27/18 05:26,21.34085147,0.37,bangladesh
3179,m,followup1,12/27/18 07:39,22.95089125,0.39,bangladesh
3180,m,followup1,12/27/18 08:15,163.8958463,9.97,bangladesh
3181,m,followup1,12/27/18 08:15,163.8958463,9.97,bangladesh
3182,m,followup2,1/28/19 08:29,13.48904184,1.01,bangladesh
3183,m,followup2,1/28/19 09:40,-2.179920858,0.11,bangladesh
3184,m,followup2,1/28/19 09:40,-2.179920858,0.11,bangladesh
3185,m,baseline,2/7/19 05:11,129.6585374,7.34,bangladesh
3186,m,baseline,2/7/19 05:12,91.96674374,6.16,bangladesh
3187,m,baseline,2/7/19 05:12,91.96674374,6.16,bangladesh
3188,m,followup2,2/7/19 08:35,170.8989039,5.69,bangladesh
3189,m,baseline,2/26/19 06:15,47.99707106,3.61,bangladesh
3190,m,baseline,2/26/19 08:05,79.72035745,7.04,bangladesh
3191,m,baseline,2/26/19 09:10,22.60456225,2.35,bangladesh
3192,m,baseline,3/4/19 07:10,242.6398247,6.69,bangladesh
3193,m,followup2,12/16/18 07:03,30.64283464,0.57,bangladesh
3194,m,followup2,12/16/18 07:03,30.64283464,0.57,bangladesh
3195,m,baseline,12/17/18 05:44,15.71431454,0.5,bangladesh
3196,m,baseline,12/17/18 05:44,15.71431454,0.5,bangladesh
3197,m,baseline,12/16/18 05:20,135.3424421,10.69,bangladesh
3198,m,baseline,12/16/18 05:20,135.3424421,10.69,bangladesh
3199,m,baseline,12/19/18 05:22,81.4161381,5.32,bangladesh
3200,m,followup1,12/18/18 07:00,252.1579211,6.41,bangladesh
3201,m,followup1,12/18/18 07:00,252.1579211,6.41,bangladesh
3202,m,baseline,12/20/18 05:43,121.8392376,15.8,bangladesh
3203,m,followup1,12/18/18 05:04,148.5359956,11.04,bangladesh
3204,m,followup1,12/18/18 05:04,148.5359956,11.04,bangladesh
3205,m,baseline,12/19/18 06:17,115.8278263,8.47,bangladesh
3206,m,baseline,12/19/18 06:17,115.8278263,8.47,bangladesh
3207,m,followup2,1/3/19 06:20,1.1607688,0.73,bangladesh
3208,m,followup2,1/3/19 06:20,1.1607688,0.73,bangladesh
3209,m,followup2,1/8/19 07:35,2.253175005,0.74,bangladesh
3210,m,followup2,1/8/19 07:35,2.253175005,0.74,bangladesh
3211,o,baseline,12/20/18 05:45,83.35214759,7.06,bangladesh
3212,o,baseline,12/20/18 05:45,83.35214759,7.06,bangladesh
3213,m,followup2,12/20/18 05:43,20.50065935,0.95,bangladesh
3214,o,followup2,12/20/18 05:44,41.83652007,0.8,bangladesh
3215,o,followup2,12/20/18 05:44,41.83652007,0.8,bangladesh
3216,m,baseline,1/7/19 05:47,84.12388948,5.22,bangladesh
3217,o,baseline,1/7/19 05:47,150.1232355,7.38,bangladesh
3218,m,followup2,1/8/19 05:23,31.78733366,0.66,bangladesh
3219,m,followup1,1/8/19 06:43,13.6689828,0.92,bangladesh
3220,o,followup2,1/8/19 07:36,15.95987232,0.69,bangladesh
3221,o,followup2,1/8/19 07:36,15.95987232,0.69,bangladesh
3222,m,followup2,1/9/19 06:50,8.248666662,0.63,bangladesh
3223,m,followup2,1/9/19 06:50,8.248666662,0.63,bangladesh
3224,m,baseline,1/10/19 04:46,31.8587595,2.45,bangladesh
3225,m,baseline,1/11/19 04:25,113.642272,3.66,bangladesh
3226,m,baseline,3/4/19 07:12,193.4800043,5.77,bangladesh
3227,m,baseline,3/4/19 07:12,193.4800043,5.77,bangladesh
3228,m,baseline,2/25/19 07:41,198.7199982,20.61,bangladesh
3229,m,followup1,2/21/19 06:10,71.77769423,5.19,bangladesh
3230,m,baseline,2/21/19 07:37,83.86706037,4.03,bangladesh
3231,m,followup1,2/21/19 08:09,1.63E-11,0.5,bangladesh
3232,o,followup1,2/21/19 08:10,0,0.74,bangladesh
3233,o,followup1,2/21/19 08:10,0,0.74,bangladesh
3234,m,baseline,3/4/19 09:18,82.27634446,0.97,bangladesh
3235,m,baseline,3/4/19 10:13,34.8222556,3.07,bangladesh
3236,m,baseline,3/4/19 10:13,34.8222556,3.07,bangladesh
3237,m,baseline,3/13/19 05:57,295.997632,5.81,bangladesh
3238,m,baseline,3/13/19 06:59,97.47025077,5.92,bangladesh
3239,m,baseline,3/13/19 06:59,97.47025077,5.92,bangladesh
3240,m,baseline,3/13/19 08:40,9.034049332,1.24,bangladesh
3241,o,baseline,3/13/19 10:57,210.6241289,10.51,bangladesh
3242,o,baseline,3/13/19 10:57,210.6241289,10.51,bangladesh
3243,m,baseline,3/14/19 04:22,199.6427993,6.96,bangladesh
3244,m,baseline,3/18/19 05:14,137.1419539,11.44,bangladesh
3245,m,followup1,3/18/19 06:15,5.772487784,0.92,bangladesh
3246,m,baseline,3/18/19 08:03,153.5481751,7.67,bangladesh
3247,m,baseline,3/18/19 08:03,153.5481751,7.67,bangladesh
3248,m,baseline,3/20/19 06:13,18.47196091,3.06,bangladesh
3249,m,baseline,3/20/19 07:45,37.78576837,2.73,bangladesh
3250,m,baseline,3/20/19 07:45,37.78576837,2.73,bangladesh
3251,m,baseline,3/20/19 10:29,-4.626545266,0.42,bangladesh
3252,m,baseline,3/20/19 10:29,-4.626545266,0.42,bangladesh
3253,m,baseline,3/21/19 13:53,3.760127276,0.83,bangladesh
3254,m,baseline,3/21/19 13:53,3.760127276,0.83,bangladesh
3255,m,baseline,4/1/19 06:19,3.401341905,0.97,bangladesh
3256,m,baseline,4/1/19 06:19,3.401341905,0.97,bangladesh
3257,m,baseline,4/1/19 07:00,2.277067933,0.86,bangladesh
3258,m,baseline,4/1/19 07:42,18.41079548,0.76,bangladesh
3259,m,baseline,4/1/19 08:44,2.372039349,0.86,bangladesh
3260,m,baseline,4/1/19 08:44,2.372039349,0.86,bangladesh
3261,m,baseline,4/1/19 05:50,81.76559168,11.73,bangladesh
3262,m,baseline,4/1/19 05:50,81.76559168,11.73,bangladesh
3263,o,baseline,4/1/19 05:51,258.4153632,23.15,bangladesh
3264,m,baseline,4/1/19 09:05,69.02472037,8.3,bangladesh
3265,m,baseline,4/1/19 09:54,1.169382753,0.72,bangladesh
3266,m,followup1,4/3/19 05:03,74.42316324,9.8,bangladesh
3267,m,baseline,4/3/19 06:07,298.3502716,5.47,bangladesh
3268,m,baseline,4/3/19 06:07,298.3502716,5.47,bangladesh
3269,m,baseline,11/13/18 06:39,107.0307641,9.27,bangladesh
3270,m,followup1,11/13/18 07:36,20.37320214,0.44,bangladesh
3271,m,followup1,11/13/18 07:36,20.37320214,0.44,bangladesh
3272,m,followup2,11/15/18 06:14,8.827648981,0.42,bangladesh
3273,m,followup2,11/15/18 06:14,8.827648981,0.42,bangladesh
3274,o,followup1,11/15/18 05:41,7.551115242,0.36,bangladesh
3275,m,followup1,11/15/18 05:41,5.234384087,0.36,bangladesh
3276,m,followup1,11/15/18 05:41,5.234384087,0.36,bangladesh
3277,m,baseline,11/16/18 09:24,8.789110565,0.9,bangladesh
3278,m,baseline,11/16/18 08:28,78.40883901,9.46,bangladesh
3279,m,baseline,11/16/18 08:28,78.40883901,9.46,bangladesh
3280,m,baseline,11/19/18 08:20,42.83439285,2.77,bangladesh
3281,m,baseline,11/19/18 08:20,42.83439285,2.77,bangladesh
3282,m,baseline,11/19/18 05:26,69.41324035,9.29,bangladesh
3283,m,followup2,11/20/18 07:18,30.89452571,1.72,bangladesh
3284,m,followup2,11/20/18 07:18,30.89452571,1.72,bangladesh
3285,o,followup2,11/20/18 07:20,42.5222136,2.8,bangladesh
3286,o,baseline,11/23/18 05:49,334.847426,41.01,bangladesh
3287,m,baseline,11/26/18 06:11,8.884704754,0.91,bangladesh
3288,m,baseline,11/26/18 07:33,36.37698646,3.55,bangladesh
3289,m,baseline,11/26/18 07:33,36.37698646,3.55,bangladesh
3290,m,baseline,11/26/18 07:09,37.89840007,4.41,bangladesh
3291,m,baseline,11/26/18 05:29,100.0195896,7.77,bangladesh
3292,m,baseline,11/26/18 05:29,100.0195896,7.77,bangladesh
3293,m,baseline,11/29/18 06:38,35.31932595,2.84,bangladesh
3294,m,baseline,11/29/18 05:34,32.9431524,1.61,bangladesh
3295,m,baseline,11/29/18 05:34,32.9431524,1.61,bangladesh
